130,126,29,0
192,17,22,0
130,126,55,197
172,22,83,8
192,17,21,192
172,20,40,128
172,21,236,115
130,126,237,201
130,126,110,22
128,174,95,224
172,21,224,192
172,21,184,0
172,20,40,64
172,21,157,0
172,21,236,125
130,126,55,158
172,21,65,0
172,21,118,47
192,17,50,242
172,20,151,184
130,126,51,246
172,21,118,62
172,21,126,128
172,21,118,21
128,174,20,64
128,174,38,104
172,20,19,19
172,20,104,64
130,126,111,122
130,126,2,48
172,23,42,162
192,17,48,40
128,174,147,121
192,17,50,156
192,17,50,130
172,20,101,44
192,17,17,8
192,17,80,56
172,20,27,120
172,21,130,112
172,20,91,0
130,126,53,200
172,23,128,128
128,174,1,160
192,17,49,145
192,17,49,182
192,17,116,128
130,126,50,179
172,20,98,104
192,17,67,141
192,17,16,18
172,20,103,116
128,174,147,253
172,21,64,160
172,22,52,56
192,17,51,61
192,17,48,64
172,20,21,3
128,174,25,163
172,21,122,176
128,174,103,227
130,126,52,90
172,20,91,8
128,174,25,152
172,23,42,181
192,17,49,54
130,126,110,153
130,126,111,35
128,174,20,80
130,126,111,71
128,174,25,140
192,17,49,220
172,22,251,0
172,20,120,44
172,20,24,8
192,17,48,24
192,17,51,69
172,20,47,172
130,126,100,16
192,17,95,208
172,21,66,0
172,20,19,213
128,174,43,128
192,17,51,80
172,20,19,46
130,126,55,179
130,126,128,88
192,17,23,224
130,126,24,96
172,22,137,224
128,174,143,0
130,126,50,74
172,21,172,0
172,20,40,0
172,21,126,0
192,17,118,128
130,126,237,99
130,126,110,205
130,126,237,231
172,21,225,198
172,23,2,224
130,126,237,152
172,23,1,16
192,17,48,48
130,126,55,240
172,20,101,228
192,17,49,173
72,36,91,0
128,174,84,224
130,126,237,212
172,20,12,148
172,22,245,128
128,174,102,194
192,17,50,44
172,22,248,192
192,17,48,57
172,20,19,123
192,17,51,14
172,23,80,0
192,17,50,159
130,126,237,48
172,23,26,0
192,17,238,144
172,21,118,132
192,17,40,0
172,20,19,73
128,174,57,128
192,17,238,205
192,17,48,82
192,17,49,57
172,21,17,191
192,17,49,75
130,126,237,135
172,21,118,196
172,20,101,148
130,126,51,62
192,17,49,90
192,17,50,135
130,126,55,188
192,17,49,186
192,17,48,138
172,22,218,192
172,20,19,78
172,21,118,20
172,21,239,0
172,20,101,100
192,17,20,64
130,126,51,5
172,20,103,44
128,174,103,25
172,20,19,230
130,126,111,110
172,23,3,192
192,17,49,151
172,20,151,0
172,21,182,192
128,174,180,128
172,21,123,40
172,20,105,80
172,20,19,220
192,17,68,35
172,20,27,128
128,174,102,183
172,21,16,195
172,21,16,71
192,17,3,64
130,126,53,2
192,17,51,120
192,17,50,167
172,20,103,128
192,17,15,224
128,174,25,164
172,21,118,29
130,126,53,131
130,126,237,88
130,126,128,230
172,22,9,64
172,21,144,96
192,17,51,9
128,174,161,162
128,174,101,128
172,23,120,128
192,17,49,168
172,23,9,0
192,17,50,1
172,21,161,160
172,21,80,32
192,17,68,37
130,126,237,92
172,20,100,52
172,21,236,117
10,224,1,0
128,174,147,102
172,21,118,153
172,21,176,119
192,17,48,246
192,17,35,32
172,20,19,189
172,21,50,96
192,17,50,101
130,126,55,56
172,21,16,229
172,21,236,35
172,22,101,0
192,17,123,224
130,126,108,147
192,17,51,95
172,22,104,0
192,17,51,132
172,20,99,72
172,21,118,213
128,174,161,66
172,23,4,64
172,21,130,64
172,22,3,0
192,17,49,250
128,174,93,128
172,21,176,54
172,21,150,128
172,21,236,40
130,126,100,32
172,21,118,50
130,126,51,94
130,126,2,16
128,174,25,183
130,126,153,0
172,21,103,96
130,126,237,100
130,126,252,0
172,16,80,144
192,17,49,55
172,20,19,209
172,20,12,8
172,21,19,37
130,126,48,9
172,16,88,0
172,21,17,242
172,21,225,171
192,17,37,192
130,126,55,164
172,22,52,128
172,22,86,0
172,21,132,128
192,17,50,250
172,20,20,236
172,22,53,0
192,17,88,28
172,20,103,124
192,17,51,231
192,17,80,128
172,20,48,84
192,17,51,58
130,126,49,189
192,17,48,70
72,36,80,78
192,17,51,45
172,23,62,0
130,126,52,187
172,21,118,12
172,22,169,224
128,174,67,208
192,17,245,208
172,21,36,128
192,17,118,64
128,174,147,49
130,126,49,114
128,174,147,150
192,17,243,32
192,17,10,36
192,17,51,57
172,21,236,36
172,21,225,237
172,23,118,0
130,126,53,229
130,126,48,245
192,17,48,60
172,20,105,168
172,21,236,9
192,17,51,25
192,17,233,0
130,126,237,132
192,17,48,2
192,17,50,90
130,126,50,60
172,23,1,0
130,126,111,213
130,126,108,26
172,22,219,192
192,88,99,1
192,17,49,30
192,17,245,176
192,17,50,169
172,23,3,80
172,21,185,160
192,17,10,192
128,174,190,0
172,22,74,64
128,174,102,124
130,126,49,76
172,22,115,160
192,17,51,212
172,20,151,224
172,21,16,37
72,36,81,16
128,174,147,133
172,21,114,27
172,21,118,38
172,22,124,208
172,21,80,64
128,174,101,30
192,17,49,49
192,17,48,47
128,174,67,94
192,17,119,32
192,17,95,192
192,17,49,144
172,20,19,157
172,22,91,128
130,126,49,142
172,20,19,169
128,174,25,5
128,174,25,228
172,20,19,176
130,126,102,88
192,17,87,249
130,126,108,139
172,21,189,80
172,20,104,240
130,126,108,132
192,17,19,64
130,126,237,40
130,126,81,154
172,21,188,128
192,17,68,76
172,21,185,64
172,20,102,244
192,17,50,28
128,174,25,176
172,20,104,60
130,126,50,211
130,126,131,230
192,17,51,188
172,21,173,128
192,17,16,20
172,21,16,122
192,17,174,0
192,17,21,8
128,174,199,0
130,126,51,6
172,21,132,96
172,21,118,53
192,17,49,126
130,126,48,122
192,17,50,188
130,126,196,0
192,17,51,96
172,22,54,0
172,20,19,115
172,20,94,32
192,17,244,80
172,21,236,74
172,20,19,246
172,20,20,36
172,21,118,121
130,126,237,30
130,126,51,207
192,17,18,32
