192,17,69,185
172,20,2,48
128,174,31,0
172,20,38,232
172,22,139,0
128,174,138,128
130,126,166,109
172,20,94,32
172,21,148,128
192,17,120,96
172,20,103,56
172,20,100,100
128,174,181,64
128,174,84,0
172,20,19,182
172,20,19,147
128,174,2,128
172,20,39,192
172,21,103,96
128,174,188,192
172,23,38,124
130,126,1,192
172,21,180,96
130,126,29,192
128,174,88,0
172,21,154,32
172,20,102,40
10,225,250,0
172,23,52,0
72,36,127,184
172,23,103,0
128,174,18,32
172,20,103,136
172,20,24,28
128,174,67,180
172,20,19,20
192,17,90,192
172,21,134,0
172,20,36,96
172,20,32,128
172,21,134,32
172,20,19,42
128,174,38,144
172,20,24,8
172,20,0,0
172,22,252,47
172,20,91,0
172,20,27,116
72,36,80,64
172,21,143,0
172,21,125,192
130,126,166,128
128,174,45,0
172,22,171,198
130,126,30,0
130,126,166,163
130,126,103,0
172,20,151,96
172,22,68,0
128,174,98,0
172,20,11,95
172,20,19,45
128,174,94,64
172,22,50,128
130,126,48,0
172,23,28,0
172,20,41,176
130,126,168,0
172,21,130,125
172,23,84,0
10,224,1,0
172,20,151,152
128,174,6,4
172,23,39,155
128,174,232,0
192,17,18,128
128,174,91,0
172,20,101,160
192,17,8,64
172,20,101,168
172,22,136,128
172,20,120,64
130,126,149,128
172,20,24,12
172,21,124,224
172,21,140,128
172,21,103,0
172,22,5,0
172,21,122,48
172,23,7,128
172,22,135,64
172,21,180,8
130,126,74,0
172,16,94,144
172,21,102,64
172,20,103,236
172,23,39,225
130,126,112,0
192,17,66,64
192,17,233,128
192,17,69,165
172,21,136,0
192,17,87,160
128,174,200,64
172,20,21,24
172,20,28,160
130,126,164,128
172,20,99,48
172,23,6,128
172,21,101,128
172,21,50,160
128,174,91,56
130,126,148,16
192,17,113,224
192,17,91,176
172,21,97,96
172,20,48,112
172,23,125,128
172,23,8,0
172,22,112,16
172,20,105,234
172,20,106,4
192,17,80,80
172,20,19,209
172,20,10,190
192,17,95,240
192,17,120,112
192,17,117,192
172,20,101,92
172,21,180,18
172,20,10,118
172,23,11,64
192,17,114,128
192,17,121,128
128,174,8,128
172,20,41,48
128,174,34,160
172,20,91,224
172,20,19,136
192,17,95,128
172,20,19,226
192,17,88,28
172,22,252,238
172,21,239,192
128,174,20,24
172,23,94,0
128,174,84,224
172,21,122,80
172,20,100,112
128,174,142,0
172,22,171,209
172,21,123,80
172,20,99,128
172,20,19,135
192,17,81,96
172,22,133,32
172,23,39,21
172,21,134,96
130,126,0,173
172,22,213,64
172,23,39,144
172,20,19,56
172,23,122,0
172,22,252,49
128,174,145,160
128,174,59,128
172,21,68,192
192,17,10,192
192,17,114,192
172,22,102,0
172,22,252,33
172,20,20,8
172,23,39,141
172,21,180,21
172,22,247,0
172,21,145,160
172,21,123,40
128,174,33,160
172,21,180,44
130,126,166,123
172,22,150,0
172,23,90,0
192,17,104,96
128,174,0,38
172,20,10,107
192,17,68,112
130,126,166,155
172,21,180,12
130,126,0,208
192,17,69,142
192,17,28,0
172,21,193,160
172,21,198,64
172,22,25,0
130,126,102,128
128,174,190,0
172,22,252,50
172,20,93,0
172,20,10,146
128,174,214,128
172,22,81,110
172,21,60,0
192,17,113,160
172,21,145,232
172,23,106,128
128,174,132,0
72,36,84,0
172,20,91,112
128,174,239,0
172,20,19,91
172,20,103,24
130,126,15,0
172,20,98,192
192,17,69,150
172,22,112,8
172,20,105,112
172,20,101,206
130,126,124,0
118,69,169,103
172,20,40,16
172,20,40,32
130,126,166,126
172,22,54,0
130,126,166,29
192,17,68,96
128,174,81,128
192,17,80,128
172,20,48,192
128,174,195,0
172,20,99,32
172,20,10,114
172,20,19,4
172,20,19,234
128,174,19,0
172,20,11,81
172,21,103,64
172,20,41,160
172,20,92,0
172,21,64,160
172,20,104,44
172,23,114,64
128,174,0,12
128,174,0,1
128,174,202,0
128,174,182,0
172,21,181,208
172,21,122,176
172,20,24,24
130,126,156,56
172,20,11,55
172,21,195,64
172,22,148,0
172,20,120,60
172,20,105,252
192,17,98,128
192,17,117,96
192,17,82,192
128,174,94,176
172,20,19,176
172,20,21,8
172,16,85,96
172,20,19,164
172,22,252,65
172,22,252,96
10,0,0,0
172,20,40,240
172,20,103,4
172,21,231,0
128,174,180,80
172,23,77,0
172,21,194,136
172,22,161,128
128,174,185,0
192,17,3,128
172,20,39,80
172,23,3,32
172,23,135,192
192,17,245,0
128,174,158,39
172,20,10,8
192,17,64,32
172,20,19,30
172,22,252,59
172,23,92,0
128,174,86,0
172,20,99,72
172,20,24,40
172,22,73,0
172,20,102,64
130,126,157,0
130,126,27,0
172,23,38,70
172,23,68,0
172,23,39,169
172,20,19,195
172,22,53,64
128,174,94,128
192,17,37,0
172,20,105,72
172,20,24,68
128,174,57,128
172,21,180,40
130,126,167,129
172,23,135,112
172,22,252,117
172,21,101,96
172,20,93,64
172,21,88,0
172,20,102,116
172,21,180,4
172,20,48,88
172,21,151,0
128,174,38,136
172,20,120,20
172,22,248,192
172,23,1,192
192,17,245,144
172,20,38,96
192,17,69,64
172,20,19,180
192,17,179,160
128,174,198,0
172,21,182,16
128,174,124,0
128,174,131,225
172,20,103,48
172,20,36,0
172,20,120,40
130,126,88,0
192,17,6,128
192,17,93,64
172,20,19,125
130,126,167,211
172,22,167,0
172,20,24,44
172,21,180,5
172,20,151,112
172,21,35,0
172,21,125,128
172,20,100,192
172,20,96,48
172,21,139,48
172,20,28,144
130,126,167,183
172,20,47,36
128,174,89,128
128,174,139,64
172,20,19,11
192,17,3,0
172,21,142,64
172,20,105,46
172,21,153,120
172,21,132,0
192,17,104,56
172,22,135,80
172,21,180,29
128,174,81,160
172,20,104,20
172,20,19,90
172,20,101,216
172,22,252,116
192,17,180,0
192,17,23,128
172,21,124,56
172,21,180,15
172,22,252,80
172,23,39,66
172,20,106,172
172,21,145,144
172,20,104,108
192,17,10,60
172,20,20,188
172,22,252,2
172,21,123,0
128,174,70,0
130,126,253,32
128,174,32,64
128,174,136,0
192,17,181,0
130,126,103,128
128,174,108,0
172,21,122,160
172,22,170,96
172,20,20,36
128,174,180,128
172,23,2,24
172,23,83,0
192,17,16,7
172,20,47,124
172,20,19,69
128,174,250,160
172,20,99,104
72,36,126,11
172,22,71,0
130,126,0,200
192,17,117,64
172,20,19,232
192,17,22,8
172,20,19,202
128,174,95,0
172,22,252,131
172,21,184,32
172,20,102,8
172,21,50,0
172,22,171,128
172,21,141,32
172,22,4,224
172,20,100,124
172,20,93,80
172,22,106,16
172,20,100,136
172,20,19,186
130,126,167,200
128,174,67,160
172,20,151,80
172,23,1,128
172,23,38,77
172,21,68,64
172,21,187,224
192,17,82,64
172,20,19,133
128,174,46,224
172,20,19,46
172,21,123,32
192,17,69,131
72,36,65,0
130,126,166,70
172,23,30,0
130,126,167,89
172,20,106,164
172,22,245,96
172,23,127,0
172,21,191,32
172,23,15,0
172,20,102,208
172,20,27,32
172,22,115,48
172,21,133,64
192,17,35,0
192,17,64,128
192,17,47,0
172,21,129,160
172,22,252,103
172,20,106,96
172,23,2,144
172,21,27,192
192,17,34,98
128,174,252,128
192,17,95,220
172,20,19,121
192,17,112,96
130,126,2,131
130,126,40,96
192,17,117,0
192,17,9,192
172,21,171,48
130,126,150,64
128,174,97,0
172,20,38,80
172,22,218,96
172,21,124,8
72,36,64,24
128,174,27,0
130,126,28,128
172,20,99,64
172,20,48,36
130,126,167,66
172,20,91,160
172,20,19,184
172,23,38,123
128,174,238,0
172,20,19,100
172,23,38,119
172,21,153,96
172,22,246,0
130,126,158,0
172,20,38,112
192,17,10,36
192,17,20,32
72,36,80,4
172,20,37,8
130,126,166,95
192,17,118,128
172,22,169,64
172,21,180,48
128,174,143,0
172,20,47,148
172,21,191,0
130,126,149,64
172,20,101,232
172,22,161,64
172,22,81,99
130,126,40,64
172,22,115,64
172,20,24,4
192,17,2,0
172,20,101,112
128,174,42,64
172,21,38,0
172,22,83,8
172,22,252,24
172,20,24,16
130,126,24,48
172,20,3,64
192,17,34,112
128,174,171,0
172,22,218,64
128,174,207,0
70,97,103,254
172,20,19,177
172,21,126,128
192,17,123,128
172,22,220,192
172,22,9,192
172,20,106,88
172,22,165,0
130,126,66,0
192,17,235,0
128,174,26,0
172,20,19,39
172,20,91,8
128,174,24,128
172,20,28,0
128,174,10,0
128,174,46,64
172,20,99,208
172,20,19,240
172,20,106,36
172,20,104,148
172,20,100,76
128,174,95,160
172,22,252,215
172,20,151,160
172,20,48,236
172,22,91,128
172,21,186,224
172,22,117,64
172,21,160,0
172,20,103,152
128,174,252,64
172,22,55,0
172,23,39,90
172,22,252,155
172,20,20,236
172,21,50,96
128,174,91,8
130,126,166,197
172,20,10,28
172,20,100,116
172,20,105,132
130,126,0,244
172,21,153,192
172,22,52,56
172,21,154,192
172,20,100,184
130,126,167,40
172,16,72,0
172,20,100,198
172,23,128,0
169,254,0,0
130,126,163,73
172,20,19,7
172,20,19,71
130,126,24,32
172,22,50,0
172,22,126,0
10,224,254,0
192,17,234,128
10,225,64,0
128,174,91,48
172,20,47,138
128,174,0,176
172,20,47,192
172,23,39,235
192,17,86,160
172,21,24,0
172,20,19,88
172,20,101,20
130,126,167,235
192,17,95,48
128,174,250,224
172,20,104,84
172,23,1,160
172,22,132,0
192,17,60,6
192,17,114,0
172,22,31,0
172,20,151,8
130,126,255,0
172,20,39,64
172,21,48,0
172,21,172,64
130,126,11,0
172,22,81,102
192,17,121,160
172,20,48,8
172,23,39,185
128,174,80,0
172,20,104,200
172,22,252,102
172,22,106,48
172,20,91,64
172,22,219,0
172,20,39,128
172,22,9,32
172,22,115,144
130,126,232,0
172,20,19,19
172,22,81,112
172,22,252,105
130,126,144,0
192,17,244,64
130,126,102,80
172,22,219,192
192,17,9,192
172,20,10,250
192,17,84,0
172,20,48,208
172,21,141,64
172,20,19,6
172,20,102,80
128,174,38,96
172,20,102,240
72,36,81,128
172,22,219,224
172,20,19,214
128,174,20,184
128,174,250,248
128,174,219,128
130,126,167,31
192,17,93,40
192,17,179,168
172,21,126,224
172,21,130,128
172,23,39,149
128,174,91,128
172,21,4,128
130,126,150,48
172,20,24,72
172,23,39,167
172,20,40,168
172,20,38,64
192,17,69,172
192,17,68,80
192,17,119,64
128,174,0,46
172,21,209,0
172,21,100,0
172,21,172,192
192,17,16,4
128,174,82,0
172,21,153,0
128,174,11,64
128,174,55,0
172,20,100,208
128,174,38,64
192,17,213,0
172,20,101,152
172,20,19,37
128,174,153,0
130,126,56,0
172,21,52,16
172,22,81,113
172,23,75,0
128,174,22,0
172,20,19,109
172,20,91,32
172,21,193,64
192,17,246,0
172,20,103,128
172,20,19,17
172,23,30,64
72,36,127,188
128,174,44,0
72,36,80,68
130,126,3,224
172,21,93,64
128,174,101,128
172,21,122,32
172,22,22,0
172,20,33,0
192,17,218,64
172,23,128,192
172,20,150,208
172,20,106,28
172,20,19,8
128,174,199,0
192,17,18,64
172,21,186,128
128,174,201,0
172,21,247,64
172,21,159,0
130,126,0,160
172,21,194,176
172,21,129,16
130,126,149,0
172,23,92,192
172,21,123,48
172,21,180,35
172,20,103,220
192,17,21,16
172,20,151,144
192,17,244,40
172,20,19,131
172,23,11,192
172,22,117,192
172,20,104,232
192,17,18,80
172,21,184,128
172,21,58,0
172,20,10,116
172,20,96,8
130,126,149,240
172,22,52,224
128,174,38,128
172,20,100,52
172,22,52,64
172,20,106,64
128,174,141,0
172,20,10,201
172,21,26,96
172,21,180,51
172,22,14,128
172,20,34,0
172,22,48,192
172,23,76,0
172,22,171,222
172,23,1,32
172,22,252,14
192,17,232,0
192,17,96,0
128,174,57,0
172,21,185,0
172,20,102,156
172,23,38,1
192,17,45,0
130,126,167,123
72,36,97,0
172,21,123,64
172,20,19,250
172,22,50,16
172,23,2,48
172,21,107,0
192,17,119,32
172,22,226,0
