172,21,248,64
192,17,34,0
72,36,93,0
172,21,134,0
192,17,115,224
172,23,81,0
192,17,37,64
192,17,179,0
172,20,104,236
172,20,48,160
172,22,219,208
128,174,250,80
172,22,137,32
192,17,243,0
172,20,36,240
172,21,124,40
192,17,118,96
172,20,2,48
192,17,21,64
128,174,42,240
172,20,21,3
172,23,129,192
172,20,38,240
172,20,100,192
172,20,19,12
172,21,143,64
172,21,152,32
172,22,32,0
172,20,39,144
172,22,113,192
172,22,240,24
172,20,103,112
172,22,139,0
128,174,180,0
172,20,19,85
192,17,116,32
172,20,102,240
172,23,40,0
172,20,20,128
172,20,19,40
192,17,244,160
128,174,0,12
192,17,80,56
172,23,135,128
192,17,116,128
172,20,47,84
128,174,94,128
172,20,102,168
128,174,1,160
172,23,98,0
192,17,112,0
172,21,158,176
128,174,46,96
172,20,38,64
172,21,102,96
172,20,19,140
172,21,124,80
192,17,69,192
172,20,101,196
172,20,28,64
172,21,8,0
172,21,68,112
172,20,100,72
172,21,57,0
128,174,33,128
128,174,158,39
128,174,16,0
192,17,245,32
172,23,13,128
172,20,34,2
172,20,92,64
172,21,69,192
172,23,8,0
130,126,0,140
172,21,157,0
72,36,80,0
172,21,154,16
128,174,215,0
172,20,20,240
172,20,105,132
172,20,19,169
128,174,70,0
172,21,181,160
172,21,194,192
192,17,86,128
172,21,65,0
172,20,102,152
192,17,239,192
172,20,28,144
172,21,122,32
172,20,19,22
192,17,96,0
192,17,34,112
192,17,16,15
172,21,53,0
192,17,20,128
172,20,36,160
172,20,21,30
172,20,28,80
192,17,37,96
172,20,100,108
172,20,101,156
128,174,44,128
172,23,79,0
130,126,32,0
192,17,117,128
172,21,103,192
192,17,10,76
172,23,3,128
172,23,13,0
172,21,80,40
172,22,115,192
172,20,102,184
172,21,145,176
192,17,91,176
172,20,19,114
130,126,253,32
172,22,126,0
130,126,24,64
172,23,70,0
192,17,122,208
128,174,32,64
192,17,116,0
172,20,102,160
172,20,19,139
172,20,101,64
172,20,19,137
128,174,144,0
172,21,243,0
172,20,105,244
172,21,125,0
130,126,24,48
172,22,114,0
172,22,128,0
172,22,240,0
128,174,200,224
172,21,127,144
172,20,106,80
128,174,148,0
172,22,83,16
172,23,112,0
172,21,99,0
130,126,156,0
172,20,19,117
172,20,28,32
172,20,106,184
192,17,18,96
130,126,150,192
172,21,102,64
172,23,77,0
128,174,84,128
130,126,124,0
172,22,106,48
172,20,19,100
172,21,123,192
172,20,19,7
128,174,4,0
172,21,135,192
128,174,20,20
128,174,27,0
172,21,7,192
172,22,5,0
172,21,158,168
192,88,99,1
192,17,12,128
192,17,15,128
172,20,20,168
192,17,244,144
172,21,36,0
172,21,144,96
172,22,53,96
172,20,102,140
192,17,244,8
172,20,48,84
172,21,102,128
128,174,38,136
130,126,9,0
172,20,48,252
130,126,80,0
172,23,12,96
172,21,70,0
128,174,145,192
128,174,59,96
130,126,148,64
130,126,30,0
192,17,16,13
130,126,14,96
172,20,100,40
172,21,32,0
172,21,138,192
130,126,42,0
128,174,189,0
172,21,142,192
128,174,104,0
172,22,218,96
192,17,58,128
172,23,1,160
128,174,180,192
192,17,22,8
172,20,21,24
172,21,124,112
192,17,90,128
172,20,19,90
172,21,122,128
172,20,19,24
172,16,95,192
172,21,102,192
130,126,148,0
128,174,67,64
192,17,115,128
128,174,188,160
172,20,38,128
172,21,172,64
172,20,115,64
192,17,180,128
192,17,64,128
172,22,94,0
172,21,110,64
172,20,102,60
172,20,19,52
192,17,170,0
172,22,30,0
172,20,48,108
172,20,96,112
172,22,156,0
172,20,96,16
72,36,80,16
172,23,96,0
192,17,234,0
172,22,115,144
172,23,1,64
192,17,16,8
172,21,64,80
192,17,180,0
172,21,52,0
172,20,103,152
172,21,117,0
172,23,73,128
172,22,14,64
172,20,94,8
128,174,98,0
72,36,80,64
172,20,20,196
172,22,219,128
172,20,104,200
10,224,241,0
192,17,116,96
172,21,144,0
192,17,90,184
172,21,154,64
172,21,110,128
172,22,51,0
172,20,100,200
192,17,121,128
172,21,187,96
128,174,0,43
172,20,40,64
128,174,242,0
172,23,134,112
172,20,102,24
172,20,30,128
172,20,24,76
192,17,45,208
172,20,104,152
128,174,84,0
192,17,68,0
172,20,19,235
172,21,161,160
10,0,0,0
172,22,49,0
172,20,100,248
130,126,106,0
172,20,19,74
172,21,145,0
172,22,124,16
130,126,0,174
192,17,95,32
128,174,24,128
172,20,40,128
172,23,58,0
172,20,24,29
172,21,143,80
172,23,12,128
192,17,92,0
192,17,245,208
172,20,103,80
192,17,116,64
172,23,106,128
172,23,72,0
128,174,45,0
128,174,86,64
130,126,125,0
172,20,105,200
172,20,120,8
172,22,14,128
172,22,51,128
192,17,59,128
128,174,0,13
172,20,19,209
172,20,106,0
192,17,234,128
130,126,168,0
172,21,143,96
172,20,40,176
172,21,161,128
130,126,150,0
172,20,36,112
128,174,78,0
172,21,226,0
172,23,109,0
192,17,243,96
172,20,48,188
172,21,195,88
172,20,120,20
172,20,19,23
172,21,126,240
128,174,224,0
192,17,247,160
72,36,91,224
10,224,0,0
172,21,132,192
172,20,48,64
192,17,19,128
172,22,52,128
172,21,67,0
172,20,19,21
128,174,33,160
172,21,132,128
172,20,48,128
172,20,37,96
192,17,168,96
172,20,37,40
192,17,55,96
172,20,19,176
172,23,126,0
172,22,18,88
172,21,60,0
172,20,103,36
192,17,233,128
192,17,87,160
172,20,98,192
172,23,3,32
172,21,186,240
192,17,16,127
172,20,19,93
172,21,59,0
128,174,44,192
172,20,19,190
172,22,213,16
128,174,131,128
172,21,152,0
172,20,19,200
192,17,115,32
172,21,188,128
192,17,16,10
192,17,68,96
172,22,221,96
172,23,2,24
128,174,88,0
128,174,250,64
172,23,135,112
128,174,81,112
172,23,132,0
10,225,244,0
172,22,18,192
172,22,53,128
172,20,100,32
172,21,147,128
128,174,167,0
172,21,154,224
172,20,39,128
192,17,80,64
172,20,101,92
192,17,244,192
128,174,144,192
172,20,48,180
10,225,243,0
172,21,109,128
128,174,6,0
172,23,98,128
172,21,68,128
172,23,4,128
130,126,149,176
172,21,194,208
172,20,91,16
172,21,64,0
172,20,48,140
