192,17,218,64
172,20,41,112
172,23,5,0
172,23,4,64
172,23,125,128
128,174,68,0
128,174,61,224
172,21,130,32
172,20,19,243
172,21,229,0
172,20,41,32
172,20,93,64
192,17,55,16
172,20,48,128
128,174,216,0
172,21,133,64
172,22,218,0
172,21,122,64
172,20,102,208
128,174,12,192
172,20,19,203
172,20,41,56
172,23,95,64
172,21,135,112
172,20,41,16
192,17,95,48
172,20,19,119
192,17,245,112
172,22,169,48
192,17,81,120
172,21,236,128
192,17,182,0
172,21,172,32
192,17,90,128
130,126,156,48
130,126,1,192
172,20,151,152
172,20,19,185
128,174,182,0
130,126,150,32
192,17,37,160
72,36,80,60
172,20,19,27
172,20,101,104
192,17,172,0
172,20,101,72
172,22,46,128
128,174,34,128
172,21,236,128
172,20,20,36
172,22,137,64
172,21,65,128
172,20,101,4
192,17,37,64
130,126,216,0
172,20,19,68
172,22,172,0
172,22,174,0
172,21,155,32
172,20,103,16
128,174,101,0
172,20,151,32
172,21,142,96
172,21,247,160
172,20,20,208
72,36,126,11
172,21,248,64
172,20,47,80
172,20,102,40
130,126,0,240
72,36,80,4
172,20,48,16
192,17,22,64
172,23,93,0
130,126,148,16
130,126,14,128
192,17,33,128
128,174,34,0
192,17,98,16
172,20,19,96
172,20,19,95
10,225,248,0
172,21,65,96
200,11,75,75
172,20,91,192
172,20,39,192
172,22,52,224
192,17,113,160
192,17,123,96
192,17,118,96
172,22,240,0
10,252,0,0
172,22,14,128
172,22,81,192
172,20,120,16
130,126,103,192
128,174,81,208
172,21,53,0
128,174,110,0
128,174,88,0
192,17,186,0
172,23,125,0
130,126,13,0
172,20,105,192
172,16,72,0
172,21,131,16
172,22,124,128
172,20,19,246
172,21,70,0
192,17,243,160
172,21,145,144
172,22,18,88
192,17,119,16
172,20,19,75
128,174,145,224
128,174,164,0
172,21,41,96
172,21,187,240
192,17,243,160
172,21,193,160
172,23,1,32
192,17,92,0
172,20,40,112
172,22,91,0
172,23,125,192
172,20,19,225
172,22,127,0
172,20,99,80
172,20,19,63
172,22,228,0
172,20,19,179
128,174,42,32
192,17,16,15
172,23,1,160
172,20,38,160
172,20,106,164
172,23,52,0
172,22,113,192
172,20,48,172
172,20,105,176
172,22,115,0
172,20,19,93
128,174,214,192
172,21,97,128
172,21,126,192
172,20,19,28
172,20,40,160
192,17,16,6
172,21,102,16
172,22,247,192
172,20,19,8
172,20,47,4
172,20,120,80
172,21,68,0
172,22,124,224
128,174,91,64
172,23,66,0
128,174,35,128
192,17,122,0
192,17,117,224
192,17,18,16
172,21,145,184
172,22,248,128
192,17,94,0
172,20,19,171
172,21,134,128
128,174,185,0
172,20,103,120
128,174,2,64
172,22,114,48
172,20,99,88
172,20,102,56
130,126,150,64
192,17,244,24
192,17,109,64
172,22,115,144
172,20,101,80
172,22,134,0
172,22,83,8
172,20,20,244
172,21,26,0
172,22,1,0
172,22,124,192
172,21,50,96
172,21,65,80
172,20,48,180
172,22,161,128
192,17,121,0
128,174,219,128
172,20,3,64
172,21,97,64
128,174,26,0
192,17,9,144
172,20,38,208
192,17,119,112
128,174,34,192
172,20,91,16
172,20,19,210
172,20,102,156
192,17,218,0
172,20,20,236
172,20,91,192
172,21,130,96
130,126,74,0
172,20,115,0
172,22,131,192
172,20,19,195
172,21,103,80
192,17,245,48
172,20,38,200
130,126,150,128
172,21,126,160
172,20,101,192
172,22,52,64
172,21,65,16
172,20,104,112
128,174,136,0
172,20,48,88
172,20,91,128
172,20,19,226
172,20,97,96
172,23,94,0
172,22,9,32
172,20,106,164
172,23,131,0
130,126,164,128
128,174,129,0
172,21,80,48
130,126,149,0
130,126,102,96
128,174,200,64
172,20,48,212
172,20,120,24
128,174,81,144
192,17,10,192
128,174,0,4
172,20,103,160
192,17,245,208
172,20,102,128
172,20,102,16
172,21,102,64
172,20,97,192
172,21,226,0
172,21,126,0
172,20,19,127
130,126,153,0
172,21,171,128
172,20,27,0
172,22,114,128
192,17,88,28
192,17,122,96
172,21,139,192
172,23,129,192
172,20,105,124
130,126,81,0
128,174,139,0
128,174,105,0
72,36,81,32
128,174,0,11
172,21,231,0
172,23,114,0
128,174,0,13
172,23,10,0
192,17,93,80
128,174,158,0
172,21,65,72
172,21,125,192
128,174,61,224
172,22,165,0
130,126,107,0
172,21,114,0
172,20,48,96
172,22,221,64
192,17,3,64
172,23,2,48
172,23,135,0
172,20,104,16
172,21,198,208
130,126,102,64
128,174,70,64
172,20,98,224
192,17,245,176
128,174,94,48
172,20,105,40
172,21,60,0
172,21,80,32
192,17,6,0
172,20,91,32
128,174,95,0
172,20,19,192
172,21,145,144
192,17,15,160
72,36,80,56
192,17,240,0
192,17,2,48
172,20,48,128
130,126,252,0
172,23,66,128
172,20,100,192
172,21,124,8
172,21,113,0
172,21,143,112
172,22,251,0
172,22,245,96
172,16,76,0
172,22,42,64
172,20,47,24
172,20,19,111
172,22,221,0
172,23,48,0
172,21,236,0
172,23,69,0
172,23,95,128
172,23,110,0
172,21,140,0
128,174,81,64
172,21,171,32
172,23,68,0
128,174,156,0
72,36,80,48
172,23,105,128
172,20,19,248
172,23,9,0
172,20,20,128
172,22,22,128
192,17,238,0
128,174,214,192
192,17,109,192
128,174,129,128
172,21,48,0
72,36,80,44
172,20,19,97
172,20,19,127
172,20,19,123
172,20,48,152
172,21,80,64
130,126,40,64
172,20,36,160
172,22,15,0
172,21,135,96
172,20,101,100
192,17,16,20
192,17,66,0
192,17,48,0
128,174,25,0
172,20,36,144
172,21,152,64
172,20,19,5
172,23,134,128
128,174,66,0
130,126,253,64
172,20,100,220
172,20,105,60
172,23,65,128
192,17,244,72
130,126,160,0
172,20,28,152
172,21,246,192
172,22,245,64
172,20,19,96
128,174,170,0
192,17,9,112
172,21,237,0
192,17,191,0
130,126,100,128
172,20,99,192
192,17,15,224
69,64,59,172
172,23,4,0
172,20,91,0
172,21,244,128
128,174,232,0
130,126,106,192
172,21,26,128
172,20,19,252
172,20,19,253
172,20,48,116
172,22,219,128
172,22,9,64
172,22,100,0
172,23,4,128
172,20,30,128
128,174,0,1
172,21,129,160
172,20,19,121
192,17,60,64
192,17,3,0
172,20,41,176
172,20,101,92
192,17,18,128
72,36,91,0
172,21,58,0
172,22,115,144
130,126,102,96
172,21,143,32
172,20,104,84
172,21,194,0
172,21,194,192
172,20,104,208
172,20,101,196
172,20,19,182
128,174,183,0
172,21,186,64
172,22,9,0
130,126,113,0
172,20,102,100
128,174,3,0
130,126,12,0
172,21,67,192
172,21,193,192
172,20,102,28
128,174,34,128
172,20,151,208
72,36,80,64
192,17,208,0
192,17,244,0
172,21,247,96
192,17,235,128
192,17,23,192
172,20,103,136
172,20,103,224
172,22,252,0
192,17,179,176
172,21,194,104
