192,17,114,0
172,22,52,128
172,20,101,188
172,20,103,2
130,126,212,0
128,174,73,0
192,17,118,32
130,126,40,160
172,20,36,64
172,20,31,128
172,20,41,62
128,174,93,128
172,20,2,96
128,174,67,160
172,22,175,128
172,21,120,47
128,174,81,220
172,21,64,192
172,22,170,96
128,174,181,128
172,22,22,0
172,21,145,192
172,20,98,192
192,17,235,0
128,174,15,0
172,20,102,8
72,36,80,74
172,20,19,230
172,23,8,0
172,22,55,0
172,21,120,8
172,21,103,0
172,20,105,8
192,17,65,0
172,21,120,34
128,174,101,32
172,21,135,48
172,20,48,240
192,17,9,160
172,20,101,196
172,23,115,0
130,126,0,188
172,21,154,224
172,22,139,128
172,23,91,0
10,225,243,0
172,22,221,128
192,17,117,192
172,20,28,232
172,20,93,32
130,126,156,96
172,23,55,99
172,20,105,60
172,21,127,0
128,174,0,1
172,20,19,209
172,21,80,0
192,17,81,120
192,17,148,0
172,21,126,160
172,20,100,208
172,20,99,224
172,20,96,104
172,20,39,96
172,23,92,64
172,20,105,224
172,21,180,192
172,20,31,4
128,174,32,128
172,20,103,148
172,21,102,128
192,17,15,160
172,23,128,192
172,20,47,204
172,20,120,40
172,20,16,17
172,20,106,156
128,174,84,0
172,20,40,112
192,17,172,0
172,22,213,16
128,174,38,64
72,36,88,0
172,22,126,0
172,23,92,128
128,174,220,0
172,21,33,103
10,224,254,0
128,174,94,76
192,17,60,24
172,20,106,68
72,36,80,4
172,20,106,56
172,21,138,224
172,21,195,0
172,20,101,156
172,21,193,152
10,224,251,0
192,17,183,0
128,174,74,0
172,22,133,64
128,174,145,160
172,22,18,128
192,17,60,64
130,126,106,128
172,21,135,32
192,17,16,17
172,21,135,0
172,21,247,224
172,16,94,144
172,16,85,96
172,23,82,0
172,20,48,232
128,174,70,128
172,23,24,0
172,20,99,48
192,17,9,192
128,174,58,128
172,22,105,64
130,126,149,176
172,22,83,8
192,17,34,96
192,17,95,212
172,20,120,56
172,21,155,0
128,174,109,0
72,36,80,0
172,22,127,0
172,21,184,64
192,17,66,128
172,20,21,33
172,21,124,8
